modelo_id,macro_regiao,outcome,exposure,rr_p05,rr_p05_low,rr_p05_high,rr_p95,rr_p95_low,rr_p95_high,cen,p05_val,p50_val,p95_val,p_association,p_method,family,dispersion,alerta_convergencia,rr_explosivo,modelo_invalido,lb_pvalue,lb_statistic,acf_lag1,acf_lag7,acf_lag14,n_obs,df_exp,df_lag,lag_max,p_fdr_p05,p_p05,p_p95,classificacao,log_rr,se_log_rr,mu_hat,tau_hat,posterior_mean,posterior_sd,prob_rr_gt_1,prob_rr_gt_110,ci95_lower,ci95_upper,contraste
baixada_litoranea_internacoes_i60_i64_ur_med,Baixada Litoranea,internacoes_i60_i64,ur_med,1.1739810621835665,0.8926631947372453,1.5439546992539963,1.063840977089461,0.8062892871411911,1.4036619890454707,80.08333333333333,67.4223484848485,80.08333333333333,89.23312499999999,0.27559339441051234,Wald HAC,quasipoisson,1.0298027504785836,FALSE,FALSE,FALSE,0.01050833629181458,28.98223524326461,-0.018476993148603862,6.857487545693417e-4,-0.006511864451967176,5844,4,3,21,0.36603446073788576,1,1,evidencia_insuficiente,0.1604005902566898,0.1397686331908526,-0.01906392772073906,0.06782977787690288,0.01514594022249318,0.061023360286747534,0.5980098004123425,0.9055204820214708,-0.10445984593953198,0.13475172638451835,P05_vs_P50
centro_sul_internacoes_i60_i64_ur_med,Centro-Sul,internacoes_i60_i64,ur_med,0.9172693712168354,0.6859426390734322,1.2266085404882607,0.8266474994749867,0.616857165990763,1.107786576963395,80.95833333333333,63.25625,80.95833333333333,96.99374999999998,0.08418742117574848,Wald HAC,quasipoisson,1.0298490288308644,FALSE,FALSE,FALSE,0.021566801800882773,26.61939497652125,-0.024392335923360528,-0.010410095035435196,-0.017186627414454973,5844,4,3,21,0.15951300854352343,1,1,evidencia_insuficiente,-0.08635409717243125,0.14826896637291206,-0.01906392772073906,0.06782977787690288,-0.03070955404671231,0.061681634616782416,0.30928715899059,0.9794771143248574,-0.15160555789560584,0.09018644980218121,P05_vs_P50
medio_paraiba_internacoes_i60_i64_ur_med,Medio Paraiba,internacoes_i60_i64,ur_med,0.7593988946266665,0.61726126873273,0.9342667527871483,1.039099801714382,0.8461957999378266,1.275979386806458,76.67708333333334,61.35416666666667,76.67708333333334,87.79166666666666,9.100167363387064e-4,Wald HAC,quasipoisson,1.031116438740218,FALSE,FALSE,FALSE,5.077649693929764e-6,50.47776526249058,0.004896724639130072,0.0037060520116625334,-0.014885234125354913,5844,4,3,21,0.005460100418032238,9.100167363387064e-4,1,sinal_sugestivo,-0.27522808677323934,0.10573204479547554,-0.01906392772073906,0.06782977787690288,-0.09375147401104249,0.05709151191670467,0.050281914709181766,0.9995361041879103,-0.20565083736778364,0.018147889345698665,P05_vs_P50
metropolitana_i_internacoes_i60_i64_ur_med,Metropolitana I,internacoes_i60_i64,ur_med,0.9763596372850856,0.8662513493346136,1.1004636726415462,1.07927511884619,0.972886477117156,1.1972977418825679,77.30376984126984,62.48234126984127,77.30376984126984,88.96423611111112,0.0028743904130106523,Wald HAC,quasipoisson,1.3813266855433703,FALSE,FALSE,FALSE,5.1574902792950184e-8,62.02771516272647,0.003206161979767749,0.024367984735584686,0.031115456978590937,5844,4,3,21,0.01379707398245113,1,1,sinal_sugestivo,-0.02392427961654836,0.06104892407614965,-0.01906392772073906,0.06782977787690288,-0.021749121391552682,0.04537660136900472,0.3158616991135166,0.9950560957040949,-0.11068726007480192,0.06718901729169657,P05_vs_P50
metropolitana_ii_internacoes_i60_i64_ur_med,Metropolitana II,internacoes_i60_i64,ur_med,1.1085381155355305,0.9552862579413773,1.2863754119558117,1.0558491696342769,0.881790963761746,1.2642650183911484,79.54166666666666,64.94375000000001,79.54166666666666,94.58333333333333,0.2796096575081072,Wald HAC,quasipoisson,1.1070881220913895,FALSE,FALSE,FALSE,0.0022018540650764473,33.80533959604687,0.007335947775854446,0.011671613902618524,-0.009099476652833944,5844,4,3,21,0.36603446073788576,1,1,evidencia_insuficiente,0.10304213426931097,0.07591141385217433,-0.01906392772073906,0.06782977787690288,0.03514550367547682,0.05057965860261692,0.7564267570218196,0.8828791840319511,-0.06399062718565234,0.13428163453660596,P05_vs_P50
noroeste_internacoes_i60_i64_ur_med,Noroeste,internacoes_i60_i64,ur_med,0.903677994341291,0.6954094428640865,1.174321007338269,1.0714214235990036,0.7753056745465419,1.480633903032273,75,61.541666666666664,75,88.89177631578946,0.28980279778953444,Wald HAC,quasipoisson,1.1091701410414427,FALSE,FALSE,FALSE,0.015143464950116203,27.795509888323107,-0.006511119298889594,0.009246428950630681,-0.0036373053393473458,5844,4,3,21,0.37168717960050796,1,1,evidencia_insuficiente,-0.10128218299448705,0.13365933544212102,-0.01906392772073906,0.06782977787690288,-0.03590187535658719,0.060486679852538854,0.2764065296424192,0.9849689765069389,-0.15445576786756332,0.08265201715438895,P05_vs_P50
norte_internacoes_i60_i64_ur_med,Norte,internacoes_i60_i64,ur_med,1.1057924436979707,0.860792341651266,1.4205248692081363,1.200605515493009,0.9290528438851546,1.551530263665411,77.70833333333333,67.25208333333333,77.70833333333333,88.6473544973545,0.777504033346293,Wald HAC,quasipoisson,1.0497152062427157,FALSE,FALSE,FALSE,5.248438082549045e-4,37.97179425931937,-0.02104553627597055,0.005330295024954277,-0.011900438938685136,5844,4,3,21,0.777504033346293,1,1,evidencia_insuficiente,0.10056222156317973,0.12778786120304386,-0.01906392772073906,0.06782977787690288,0.007231782063822174,0.059912713380796526,0.5480377696906997,0.9292342859766918,-0.11019713616253901,0.12466070029018336,P05_vs_P50
serrana_internacoes_i60_i64_ur_med,Serrana,internacoes_i60_i64,ur_med,0.9725167898102177,0.7594638311848252,1.2453376548390247,1.0853695979249924,0.8316878992595387,1.4164293662907335,83.18791666666667,67.35729166666667,83.18791666666667,94.78285024154587,0.05945918177877396,Wald HAC,quasipoisson,1.3462148303584072,FALSE,FALSE,FALSE,3.924474450056614e-5,45.10354099056872,-0.017738653792154883,0.01060943050080802,0.0013824688629957217,5844,4,3,21,0.13378315900224141,1,1,evidencia_insuficiente,-0.027867939052224823,0.12616053107372793,-0.01906392772073906,0.06782977787690288,-0.02103816768244191,0.05974247098081603,0.36236378664168567,0.9742624750990744,-0.13813341080484134,0.09605707543995752,P05_vs_P50
baia_da_ilha_grande_internacoes_i60_i69_temp_med,Baia da Ilha Grande,internacoes_i60_i69,temp_med,1.2813573311409245,0.86628545810776,1.8953066736857942,0.9183709737059049,0.6414153980780529,1.3149126882091147,22.827219202898547,18.35,22.827219202898547,27.873749999999994,0.07724964246412044,Wald HAC,quasipoisson,1.046119291700157,FALSE,FALSE,FALSE,7.630147762716089e-5,43.314158306526025,-0.039898900146493096,-0.03614477459436315,-0.016789723868702137,5844,4,3,21,0.15032362857882897,1,1,evidencia_insuficiente,0.24791993104259183,0.19972486095806752,0.16522101925113875,0.23529859247457402,0.21328819782609673,0.15226726444463287,0.91935540763696,0.21922632121744265,-0.08515564048538368,0.5117320361375771,P05_vs_P50
baixada_litoranea_internacoes_i60_i69_temp_med,Baixada Litoranea,internacoes_i60_i69,temp_med,0.9249922880187372,0.7037304498821745,1.215821672967815,0.9840851293399964,0.7362512853155608,1.3153437706706976,23.345833333333335,19.770833333333332,23.345833333333335,26.987499999999997,0.18140770241953985,Wald HAC,quasipoisson,1.0325241555807603,FALSE,FALSE,FALSE,0.01056649387589037,28.964507973161318,-0.01832926722505428,0.0033425678824137717,-6.266243034234754e-4,5844,4,3,21,0.2839424907436276,1,1,evidencia_insuficiente,-0.07796987878150798,0.13948469441395683,0.16522101925113875,0.23529859247457402,-0.014732399102699186,0.11998665535794442,0.4511392121457871,0.8204610307464073,-0.24990624360427025,0.22044144539887187,P05_vs_P50
centro_sul_internacoes_i60_i69_temp_med,Centro-Sul,internacoes_i60_i69,temp_med,1.047393899030258,0.7000207054387042,1.567145044714489,0.9796211943003039,0.7306615614501477,1.3134092922826217,19.670833333333334,10.321041666666668,19.670833333333334,26.454166666666666,0.7423209199657115,Wald HAC,quasipoisson,1.4692174886723754,FALSE,FALSE,FALSE,0.025863411554391424,26.003103496080573,-0.014944853845489402,-0.011707966211706321,-0.017017057987646866,5844,4,3,21,0.7527761441905806,1,1,evidencia_insuficiente,0.046305077975422576,0.20558696079258257,0.16522101925113875,0.23529859247457402,0.09778543826300053,0.15481751034652136,0.7361815534040455,0.49362188952183866,-0.20565688201618132,0.40122775854218234,P05_vs_P50
medio_paraiba_internacoes_i60_i69_temp_med,Medio Paraiba,internacoes_i60_i69,temp_med,0.9456896016574103,0.7255158392315015,1.2326799420812977,1.1380988302777861,0.9126157068968659,1.419292849872068,21.88294082125604,16.7378125,21.88294082125604,26.34375,0.022440393500299635,Wald HAC,negative_binomial,6.0977627588578995,FALSE,FALSE,FALSE,0.001857692174851766,34.310108779142425,-0.014619637171932475,-0.005875317022042224,0.008788848877166152,5844,4,3,21,0.0673211805008989,1,1,sinal_sugestivo,-0.055840880413517154,0.13522015016504735,0.16522101925113875,0.23529859247457402,-9.595708346448944e-4,0.1172396770347062,0.4967348161250167,0.7942156726582632,-0.23074933782266904,0.22883019615337924,P05_vs_P50
metropolitana_i_internacoes_i60_i69_temp_med,Metropolitana I,internacoes_i60_i69,temp_med,1.3430331927017778,0.9593831579376051,1.8801019611145178,1.5479458196827234,1.1339600897131767,2.1130693067683675,23.440486111111113,18.95347644927536,23.440486111111113,28.231291666666664,0.027111396543718923,Wald HAC,quasipoisson,22.315412765710345,FALSE,FALSE,FALSE,0,138.85351239635904,0.051829254814796125,0.0325651501482132,0.032933477988988505,5844,4,3,21,0.07229705744991713,1,0.027111396543718923,sinal_sugestivo,0.29493063257579905,0.17163029460754894,0.16522101925113875,0.23529859247457402,0.24988532282364292,0.13866218384614518,0.9642364117534417,0.13247650646415035,-0.021892557514801597,0.5216632031620875,P05_vs_P50
metropolitana_ii_internacoes_i60_i69_temp_med,Metropolitana II,internacoes_i60_i69,temp_med,1.0968768593328777,0.8858446933170822,1.358182595229819,0.8614665538929159,0.7308788897226735,1.0153865899146846,21.996875000000003,14.417291666666667,21.996875000000003,28.229166666666668,0.009712419103127423,Wald HAC,quasipoisson,1.3796018650131492,FALSE,FALSE,FALSE,0.0020682815003543187,33.991580372868484,0.009779030726599159,0.013616538114703257,-6.454784090427558e-4,5844,4,3,21,0.03496470877125873,1,1,sinal_sugestivo,0.09246692278894994,0.10902069195963389,0.16522101925113875,0.23529859247457402,0.10532502779130029,0.09891885655193111,0.8565081504898091,0.4596787566485869,-0.08855593105048468,0.2992059866330853,P05_vs_P50
noroeste_internacoes_i60_i69_temp_med,Noroeste,internacoes_i60_i69,temp_med,1.796217097387641,1.3243140255118182,2.4362770451674036,0.7863295693664989,0.5886485028107102,1.0503962699433431,23.820833333333333,18.439375000000002,23.820833333333333,28.620833333333334,1.8322648501943763e-4,Wald HAC,negative_binomial,3.1298151439651485,FALSE,FALSE,FALSE,0.03149654038311955,25.32441490306342,0.020535185993927715,0.046179174120948366,0.006171339586505264,5844,4,3,21,0.0021987178202332513,1.8322648501943763e-4,1,sinal_sugestivo,0.585682840853014,0.15550420003632223,0.16522101925113875,0.23529859247457402,0.45786628905980803,0.12973274102759252,0.9997916729388379,0.0025978891862653885,0.20359011664572668,0.7121424614738894,P05_vs_P50
norte_internacoes_i60_i69_temp_med,Norte,internacoes_i60_i69,temp_med,0.8193150315567193,0.6023267049362825,1.1144734500951594,0.4038457241884322,0.29517030114601206,0.5525331251554428,23.764583333333334,19.796458333333334,23.764583333333334,27.6375,0.10501039884425682,Wald HAC,quasipoisson,2.151111217775683,FALSE,FALSE,FALSE,0.35700343051200156,15.314439633616619,-2.9827114516023243e-4,0.026695352942556542,0.008487855785284264,5844,4,3,21,0.19386535171247415,1,0.10501039884425682,evidencia_insuficiente,-0.19928661517401133,0.15697380942733116,0.16522101925113875,0.23529859247457402,-0.0870234308565396,0.13058241410450336,0.2525696322836126,0.9186895103526768,-0.3429649625013662,0.16891810078828698,P05_vs_P50
