modelo_id,macro_regiao,outcome,exposure,rr_p05,rr_p05_low,rr_p05_high,rr_p95,rr_p95_low,rr_p95_high,cen,p05_val,p50_val,p95_val,p_association,p_method,family,dispersion,alerta_convergencia,rr_explosivo,modelo_invalido,lb_pvalue,lb_statistic,acf_lag1,acf_lag7,acf_lag14,n_obs,df_exp,df_lag,lag_max,p_fdr_p05,p_p05,p_p95,classificacao
metropolitana_i_obitos_i60_i64_temp_med,Metropolitana I,obitos_i60_i64,temp_med,1.2242455267099934,1.1193566355646003,1.3389629918202526,1.0257037966128602,0.9390234432237339,1.1203855302847507,23.456304347826087,18.991666666666667,23.456304347826087,28.188666666666663,1.2148166301676547e-12,Wald HAC,quasipoisson,1.0282442713601712,FALSE,FALSE,FALSE,0.0031088364774974897,32.77038996913986,-0.025063410263490973,-0.0207582781848975,0.0027983318740724536,5479,4,3,21,2.915559912402371e-11,1.2148166301676547e-12,1,sinal_sugestivo
metropolitana_i_obitos_i60_i64_ur_med,Metropolitana I,obitos_i60_i64,ur_med,0.9901736827389592,0.8696427799830738,1.1274099487239069,1.0285289771684614,0.9169708985758475,1.1536591384941308,77.19166666666666,62.21481209150327,77.19166666666666,88.9079861111111,0.003450693163107423,Wald HAC,quasipoisson,1.035099314577745,FALSE,FALSE,FALSE,0.01891110126694817,27.059928267534325,-0.01861280733481041,-0.018814215338494,0.00421488140951901,5479,4,3,21,0.014614700455513791,1,1,sinal_sugestivo
metropolitana_ii_internacoes_i60_i69_temp_med,Metropolitana II,internacoes_i60_i69,temp_med,1.0968768593328777,0.8858446933170822,1.358182595229819,0.8614665538929159,0.7308788897226735,1.0153865899146846,21.996875000000003,14.417291666666667,21.996875000000003,28.229166666666668,0.009712419103127423,Wald HAC,quasipoisson,1.3796018650131492,FALSE,FALSE,FALSE,0.0020682815003543187,33.991580372868484,0.009779030726599159,0.013616538114703257,-6.454784090427558e-4,5844,4,3,21,0.03496470877125873,1,1,sinal_sugestivo
metropolitana_ii_internacoes_i60_i69_ur_med,Metropolitana II,internacoes_i60_i69,ur_med,1.1298610622041572,0.9574397331506204,1.3333330294161492,1.0554615895634012,0.864419054128251,1.2887258346788142,79.54166666666666,64.94375000000001,79.54166666666666,94.58333333333333,0.29425235051706883,Wald HAC,quasipoisson,1.4274980249638467,FALSE,FALSE,FALSE,7.218388122200992e-4,37.06250997678932,0.013191103037019362,0.013014431113217467,-0.0038143766983895003,5844,4,3,21,0.37168717960050796,1,1,evidencia_insuficiente
metropolitana_ii_obitos_i60_i69_temp_med,Metropolitana II,obitos_i60_i69,temp_med,1.0958807406969393,0.8817974155979549,1.361939348638365,1.0136196298723203,0.8301981365196472,1.2375657193952099,21.870833333333334,14.291666666666666,21.870833333333334,28.064791666666665,0.5107579865428858,Wald HAC,quasipoisson,1.0194543459191723,FALSE,FALSE,FALSE,0.07694976115726493,22.08176992833914,-0.004759250504398528,-0.008951760611250198,-0.034583932352664305,5479,4,3,21,0.5746027348607465,1,1,evidencia_insuficiente
metropolitana_ii_obitos_i60_i69_ur_med,Metropolitana II,obitos_i60_i69,ur_med,0.9702114865655138,0.7944301462477699,1.1848874732531673,0.8322502885449333,0.676782734538789,1.023431165476085,79.95833333333333,65.7465579710145,79.95833333333333,94.75,0.1531915861176105,Wald HAC,quasipoisson,1.017211818534053,FALSE,FALSE,FALSE,0.05394767479559304,23.407906756848952,-0.005699175205057238,-0.010377091758813014,-0.03511566091021167,5479,4,3,21,0.2565068418713478,1,1,evidencia_insuficiente
metropolitana_ii_internacoes_i60_i64_temp_med,Metropolitana II,internacoes_i60_i64,temp_med,1.0060424392343368,0.8273367440520639,1.223348771605969,0.8957523540243739,0.771304975638875,1.040278884595032,21.996875000000003,14.417291666666667,21.996875000000003,28.229166666666668,5.342755907561536e-4,Wald HAC,quasipoisson,1.1015304821910443,FALSE,FALSE,FALSE,0.0024776798272080347,33.45286187827907,0.004409303310527425,0.011085705696285359,-0.00614545049596927,5844,4,3,21,0.004065621761114732,1,1,sinal_sugestivo
metropolitana_ii_internacoes_i60_i64_ur_med,Metropolitana II,internacoes_i60_i64,ur_med,1.1085381155355305,0.9552862579413773,1.2863754119558117,1.0558491696342769,0.881790963761746,1.2642650183911484,79.54166666666666,64.94375000000001,79.54166666666666,94.58333333333333,0.2796096575081072,Wald HAC,quasipoisson,1.1070881220913895,FALSE,FALSE,FALSE,0.0022018540650764473,33.80533959604687,0.007335947775854446,0.011671613902618524,-0.009099476652833944,5844,4,3,21,0.36603446073788576,1,1,evidencia_insuficiente
metropolitana_ii_obitos_i60_i64_temp_med,Metropolitana II,obitos_i60_i64,temp_med,1.1052379242983286,0.8379382193762257,1.4578054098267763,1.0558226768490653,0.8139032241890481,1.3696487393319334,21.870833333333334,14.291666666666666,21.870833333333334,28.064791666666665,0.3175201893615696,Wald HAC,quasipoisson,1.0215238693913653,FALSE,FALSE,FALSE,0.002148586876861258,33.87827298130182,-0.01600798081099592,-0.03138157586902025,-0.030867591115813213,5479,4,3,21,0.39416299369022434,1,1,evidencia_insuficiente
metropolitana_ii_obitos_i60_i64_ur_med,Metropolitana II,obitos_i60_i64,ur_med,0.9860619187196267,0.7604209370636559,1.2786577277890463,0.8478061292128767,0.6497816175435166,1.1061796968775957,79.95833333333333,65.7465579710145,79.95833333333333,94.75,0.6482860297381734,Wald HAC,quasipoisson,1.020257000445017,FALSE,FALSE,FALSE,0.0020490451958288247,34.01934956926124,-0.015489938776153253,-0.03145691859276683,-0.030924116487648413,5479,4,3,21,0.7072211233507346,1,1,evidencia_insuficiente
