outcome,exposure,modelo_id,macro_regiao,rr_p05,rr_p05_low,rr_p05_high,rr_p95,rr_p95_low,rr_p95_high,cen,p05_val,p50_val,p95_val,p_association,p_method,family,dispersion,alerta_convergencia,rr_explosivo,modelo_invalido,lb_pvalue,lb_statistic,acf_lag1,acf_lag7,acf_lag14,n_obs,df_exp,df_lag,lag_max,p_fdr_p05,p_p05,p_p95,classificacao,log_rr_p05,se_log_rr_p05,log_rr_p95,se_log_rr_p95,region_id,outcome_id,exposure_id,mu_hat,tau_hat,post_mean,post_sd,rr_posterior,cr95_lower,cr95_upper,pr_gt_1,pr_gt_110
internacoes_i60_i69,ur_med,centro_sul_internacoes_i60_i69_ur_med,Centro-Sul,1.02917493558715,0.7397663513791165,1.431804847660601,1.0163992432983489,0.7340845802040012,1.40728663921856,80.95833333333333,63.25625,80.95833333333333,96.99374999999998,0.3819158155020553,Wald HAC,quasipoisson,1.4717780572470711,FALSE,FALSE,FALSE,0.02584085121849089,26.00608484914896,-0.01531770256014355,-0.0107498814954513,-0.01809562889567454,5844,4,3,21,0.443515140583032,1,1,evidencia_insuficiente,0.028757447832316135,0.16845833257786447,0.0162662279716122,0.1660190066797741,3,2,2,-0.04687062506735662,0.08452842809364548,-0.03165899537477238,0.07555076267835444,0.9688369036206358,0.835488671300321,1.123468190605567,0.3375924640467688,0.9535778341234608
internacoes_i60_i69,ur_med,medio_paraiba_internacoes_i60_i69_ur_med,Medio Paraiba,0.7767826577402376,0.5827073531400335,1.035496281477304,0.8046576110169609,0.6076197918489011,1.0655904887451924,76.67708333333334,61.35416666666667,76.67708333333334,87.79166666666666,0.00104743929723454,Wald HAC,negative_binomial,6.299001439028021,FALSE,FALSE,FALSE,0.0021688967446023,33.85026187356164,-0.01485594879703789,-0.00668525659641025,0.01188097082700874,5844,4,3,21,0.0058012022616067,1,1,sinal_sugestivo,-0.25259468751139486,0.1466711726110712,-0.21733841997039455,0.14329975255481553,4,2,2,-0.04687062506735662,0.08452842809364548,-0.09816297042159076,0.07323665447866316,0.9065011588391939,0.7852863794049496,1.0464263388847743,0.09006530214554512,0.9958760907129856
internacoes_i60_i69,ur_med,metropolitana_i_internacoes_i60_i69_ur_med,Metropolitana I,0.8225500172528066,0.5277251024532789,1.282085176045786,0.6913629468042434,0.4682840156785103,1.0207111671776454,77.30376984126984,62.48234126984127,77.30376984126984,88.96423611111112,0.7142317005295964,Wald HAC,quasipoisson,22.4268250474462,FALSE,FALSE,FALSE,0,136.0077562679993,0.05261071023708322,0.02699215171561239,0.03671956302207097,5844,4,3,21,0.7527761441905806,1,1,evidencia_insuficiente,-0.19534598694192626,0.22644580775850986,-0.36909034447792377,0.19877038344410264,5,2,2,-0.04687062506735662,0.08452842809364548,-0.06502903914985735,0.0791910399847291,0.9370402521300056,0.8023234264611058,1.0943771615703028,0.20577568170870728,0.9785516374324909
internacoes_i60_i69,ur_med,metropolitana_ii_internacoes_i60_i69_ur_med,Metropolitana II,1.1298610622041572,0.9574397331506204,1.3333330294161492,1.0554615895634012,0.864419054128251,1.2887258346788142,79.54166666666666,64.94375000000001,79.54166666666666,94.58333333333331,0.29425235051706883,Wald HAC,quasipoisson,1.4274980249638467,FALSE,FALSE,FALSE,7.218388122200992e-4,37.06250997678932,0.01319110303701936,0.01301443111321746,-0.0038143766983895,5844,4,3,21,0.371687179600508,1,1,evidencia_insuficiente,0.12209467136318006,0.08448325160749329,0.05397819689410366,0.10187541239921197,6,2,2,-0.04687062506735662,0.08452842809364548,0.037657187232680946,0.05975464600415624,1.0383752035792353,0.9236131914724676,1.1673967775289833,0.7357170865954574,0.8326846705033389
internacoes_i60_i69,ur_med,noroeste_internacoes_i60_i69_ur_med,Noroeste,0.8782914409053791,0.6572641820814878,1.1736465734747876,1.0333947663343577,0.7218633264642363,1.4793724849798826,75,61.541666666666664,75,88.89177631578946,0.02682619502559073,Wald HAC,negative_binomial,3.168295230359513,FALSE,FALSE,FALSE,0.03213449379379896,25.25471418652295,0.02278150083249512,0.04619070489997643,0.00801732228336197,5844,4,3,21,0.07229705744991713,1,1,sinal_sugestivo,-0.1297768031761388,0.14790430332581322,0.03284927234714677,0.18304526983758843,7,2,2,-0.04687062506735662,0.08452842809364548,-0.06728255302566517,0.07338873063775518,0.9349309964307568,0.8096732845628396,1.0795662704357987,0.17962456625182668,0.9866371178751099
internacoes_i60_i69,ur_med,norte_internacoes_i60_i69_ur_med,Norte,0.8478393562321768,0.5903647811907168,1.2176057869278183,1.3642343190160506,0.942864038040398,1.9739169191872867,77.70833333333333,67.25208333333333,77.70833333333333,88.6473544973545,0.7241836201306011,Wald HAC,quasipoisson,2.3994266364412877,FALSE,FALSE,FALSE,0.27276888655371967,16.69548620049972,-0.00291244420765556,0.03086366679666839,0.00939186771246442,5844,4,3,21,0.7527761441905806,1,1,evidencia_insuficiente,-0.16506409954140708,0.18466865325943554,0.3105933328023129,0.18848291825450883,8,2,2,-0.04687062506735662,0.08452842809364548,-0.06734453329341526,0.0768593678785412,0.9348730509530269,0.8041343720636354,1.0868676327755051,0.19045940245552886,0.9828388195267751
internacoes_i60_i69,ur_med,serrana_internacoes_i60_i69_ur_med,Serrana,0.816506552055088,0.5705867500660308,1.1684164580964014,0.7137119873752471,0.5009308155299681,1.0168765528713035,83.18791666666667,67.35729166666667,83.18791666666667,94.78285024154587,0.0033207160841103,Wald HAC,negative_binomial,18.02870182127734,FALSE,FALSE,FALSE,9.460798811034009e-11,77.16517490484654,0.04664672903458764,0.05648232613217054,0.05111499479750132,5844,4,3,21,0.01461470045551379,1,1,sinal_sugestivo,-0.2027203420415505,0.18284169361519173,-0.3372757770480218,0.18061811384667723,9,2,2,-0.04687062506735662,0.08452842809364548,-0.074314211905038,0.07672601857944085,0.9283799399778795,0.7987580394349665,1.0790367926224855,0.1663808903462822,0.986474482293395
obitos_i60_i64,temp_med,baia_da_ilha_grande_obitos_i60_i64_temp_med,Baia da Ilha Grande,1.980734036269787,1.0235993450488907,3.832854467340647,1.25552208110525,0.643245716341556,2.4505964922832715,22.8375,18.35,22.8375,27.83791666666666,0.11164367669132372,Wald HAC,quasipoisson,1.009532916166854,FALSE,FALSE,FALSE,0.0016596690909707,34.64307980255792,-0.02105888067869586,-0.03289701683480839,-0.02472267973381662,5479,4,3,21,0.19605718833598315,0.11164367669132372,1,evidencia_insuficiente,0.6834675013935473,0.3368073040514743,0.22755148696004798,0.34121427255181785,1,3,1,0.23313955468195785,0.001,0.23314352442200814,9.999955923801446e-4,1.2625626749021197,1.2600904864918947,1.2650397135319131,1,0
obitos_i60_i64,temp_med,baixada_litoranea_obitos_i60_i64_temp_med,Baixada Litoranea,1.577146210017646,1.088420687815303,2.2853205526309477,0.8934436047211127,0.5979908517700799,1.33487238551263,23.375,19.81625,23.375,26.92125,0.20273492591357692,Wald HAC,quasipoisson,1.0745270185820035,FALSE,FALSE,FALSE,0.03627400164428962,24.830895540025587,0.00543252154653328,-0.03366390110137987,0.00981864196394173,5479,4,3,21,0.3041023888703654,0.20273492591357692,1,evidencia_insuficiente,0.45561701770836194,0.18922922572142542,-0.11267206364255374,0.20485089772924114,2,3,1,0.23313955468195785,0.001,0.23314576762640576,9.999860368152802e-4,1.2625655070914408,1.2600933367357565,1.2650425275848802,1,0
obitos_i60_i64,temp_med,centro_sul_obitos_i60_i64_temp_med,Centro-Sul,1.3658724279275916,0.7499544875776181,2.4876276097750916,0.8405121803166609,0.5102343214520312,1.3845809573339016,19.4,10.2,19.4,26.453063725490196,0.22248066802426952,Wald HAC,quasipoisson,1.002575243856493,FALSE,FALSE,FALSE,0.1350790452799666,19.845781440664,-0.00692456632659639,0.01900622147428764,-0.01827246022848133,5479,4,3,21,0.3203721619549481,1,1,evidencia_insuficiente,0.3117933658119808,0.3058857772116867,-0.17374383448753616,0.2546639645231165,3,3,1,0.23313955468195785,0.001,0.23314039529584685,9.999946562275687e-4,1.2625587241904044,1.260086545828038,1.2650357527480813,1,0
obitos_i60_i64,temp_med,medio_paraiba_obitos_i60_i64_temp_med,Medio Paraiba,1.2492354989907295,0.93034953952925,1.6774225875666735,1.0852131257609443,0.8210310392593873,1.4344007376215338,21.913888888888888,16.794583333333332,21.913888888888888,26.329541666666664,3.724976859846403e-4,Wald HAC,quasipoisson,1.011493966572328,FALSE,FALSE,FALSE,0.0090431595236553,29.462360841779063,-0.01249649610287361,-0.01484831084476562,0.02294405836337754,5479,4,3,21,0.00355706100909078,1,1,sinal_sugestivo,0.22253176340272698,0.15037075402801325,0.081776396975479,0.14233202069906195,4,3,1,0.23313955468195785,0.001,0.23313908556729845,9.99977887958312e-4,1.2625570705822822,1.2600849368715048,1.2650340543193597,1,0
obitos_i60_i64,temp_med,metropolitana_i_obitos_i60_i64_temp_med,Metropolitana I,1.2242455267099934,1.1193566355646003,1.3389629918202526,1.0257037966128602,0.939023443223734,1.1203855302847507,23.456304347826087,18.991666666666667,23.456304347826087,28.188666666666663,1.214816630167655e-12,Wald HAC,quasipoisson,1.0282442713601712,FALSE,FALSE,FALSE,0.00310883647749748,32.77038996913986,-0.02506341026349097,-0.0207582781848975,0.00279833187407245,5479,4,3,21,2.915559912402371e-11,1.214816630167655e-12,1,sinal_sugestivo,0.2023247576912196,0.04569932141091817,0.025379007809081044,0.04504787843629771,5,3,1,0.23313955468195785,0.001,0.23312480672350996,9.997606714159516e-4,1.2625390428558052,1.2600674809105752,1.2650154526512825,1,0
