modelo_id,sexo,faixa_etaria,macro_regiao,desfecho,exposicao,p_associacao,metodo_p,p_curva_auc,metodo_p_curva_auc,alerta_convergencia,avisos_modelo,cen,cen_mmt,cen_percentil_mmt,auc_rr_cumulativo,auc_excesso_rr_cumulativo,auc_protecao_rr_cumulativo,rr_cumulativo_max,exposicao_rr_max,p_associacao_fdr
centro_sul_obitos_i60_i69_temp_med_masculino_ate_64,Masculino,ate_64,Centro-Sul,obitos_i60_i69,temp_med,0.739710328021617,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6775,0.15314471208487224,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,25.085400316455697,25.085400316455697,86.3,33.92566714057261,13.98104214057261,0,2.4139539255752176,11.95729272151899,0.8400100335160735
medio_paraiba_obitos_i60_i69_temp_med_masculino_ate_64,Masculino,ate_64,Medio Paraiba,obitos_i60_i69,temp_med,0.03455707438557643,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01975,0.11199266364482262,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,25.161660864978906,25.161660864978906,86.3,15.783176613344414,2.8252807800110786,0,1.7920850222625218,14.664124999999999,0.12882301872172075
metropolitana_i_obitos_i60_i69_temp_med_masculino_ate_64,Masculino,ate_64,Metropolitana I,obitos_i60_i69,temp_med,0.20554669250813493,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1626,0.013776114260931456,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,24.60775718390565,24.60775718390565,62.5,13.310806840373711,1.131879589605159,0,1.2732731858137067,17.36206628787879,0.3903109910804387
metropolitana_ii_obitos_i60_i69_temp_med_masculino_ate_64,Masculino,ate_64,Metropolitana II,obitos_i60_i69,temp_med,0.14425975205987823,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1061,0.06034055553858595,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,tamanho do passo truncado devido a divergência | glm.fit: algoritmo não convergiu | glm.fit: algoritmo parou no valor do limite | fitting to calculate the null deviance did not converge -- increase 'maxit'? | Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,12.044666666666668,12.044666666666668,1,26.520589270868225,8.915297604201571,0,1.8850961800288843,22.072997362869195,0.32764079281396075
noroeste_obitos_i60_i69_temp_med_masculino_ate_64,Masculino,ate_64,Noroeste,obitos_i60_i69,temp_med,0.36194028345907553,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1224,0.3830323995645033,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,30.226749999999996,30.226749999999996,99,19.017824360654256,5.446491027320928,0,1.71661660683307,24.72950105485232,0.5843373251026039
norte_obitos_i60_i69_temp_med_masculino_ate_64,Masculino,ate_64,Norte,obitos_i60_i69,temp_med,0.48442354965826123,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.379,0.2714207285915726,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,tamanho do passo truncado devido a divergência | glm.fit: algoritmo não convergiu | glm.fit: algoritmo parou no valor do limite | fitting to calculate the null deviance did not converge -- increase 'maxit'? | Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,28.554361111111106,28.554361111111106,99,12.509531463790472,2.476212019346034,0,1.8697171664090442,18.52104166666667,0.6979866199377097
serrana_obitos_i60_i69_temp_med_masculino_ate_64,Masculino,ate_64,Serrana,obitos_i60_i69,temp_med,0.8262569260445518,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6561,0.05578710928879147,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,21.465187236286916,21.465187236286916,89,18.54172770388276,4.8246693705494295,0,1.6253740857361911,16.77707869198312,0.9001498218696743
baia_da_ilha_grande_obitos_i60_i69_ur_med_masculino_ate_64,Masculino,ate_64,Baia da Ilha Grande,obitos_i60_i69,ur_med,0.17038228940015548,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.123,0.008312622348041162,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,62.48496323529412,62.48496323529412,1,140.44433788670358,108.9174261219977,0,8.105028798173695,72.06275921444526,0.36824559321969086
baixada_litoranea_obitos_i60_i69_ur_med_masculino_ate_64,Masculino,ate_64,Baixada Litoranea,obitos_i60_i69,ur_med,0.6170517978622021,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.5461,0.0395615053748271,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,85.03760564575303,85.03760564575303,78.4,52.3276248195756,19.408662863053916,0,2.9022507754857516,92.53812862318836,0.7585774395737164
centro_sul_obitos_i60_i69_ur_med_masculino_ate_64,Masculino,ate_64,Centro-Sul,obitos_i60_i69,ur_med,0.3887599329711803,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.06236,0.11330022681784722,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu | fitting to calculate the null deviance did not converge -- increase 'maxit'? | Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,69.72251555177532,69.72251555177532,13.3,61.38592863184634,13.255536668737003,0,2.32621847997628,99.57554347826085,0.6128686002133901
