estratificacao,exposicao,contrast,n_extreme,n_ref,mean_extreme,mean_ref,mw_U,mw_p,cliffs_delta,sexo,faixa_etaria,desfecho,cid_grupo,macro_regiao,fdr_bh,bonferroni,sinal_bh_005,sinal_bh_010,sinal_bonf_005
macro_regiao,ur_med,P95_vs_P50,151,203,1.6754966887417218,1.7438423645320198,15333.0,0.9944195370985146,0.00042410204547678855,,,,,Baia da Ilha Grande,1.0,1.0,False,False,False
macro_regiao,ur_med,P05_vs_P50,218,269,2.9357798165137616,2.866171003717472,29795.0,0.7542251786597254,0.016165887930152452,,,,,Baixada Litoranea,1.0,1.0,False,False,False
macro_regiao,ur_med,P95_vs_P50,198,269,2.7474747474747474,2.866171003717472,25437.5,0.3968792151152368,-0.044816191656340355,,,,,Baixada Litoranea,0.808457660419927,1.0,False,False,False
macro_regiao,ur_med,P05_vs_P50,208,266,2.644230769230769,2.582706766917293,28240.0,0.6890586336609237,0.020821283979178717,,,,,Centro-Sul,1.0,1.0,False,False,False
macro_regiao,ur_med,P95_vs_P50,203,266,2.600985221674877,2.582706766917293,25657.5,0.34230146410294804,-0.04968702544538687,,,,,Centro-Sul,0.7419342079078677,1.0,False,False,False
macro_regiao,ur_med,P05_vs_P50,230,324,6.765217391304348,6.1234567901234565,36576.0,0.7108486041119477,-0.018357487922705314,,,,,Medio Paraiba,1.0,1.0,False,False,False
macro_regiao,ur_med,P95_vs_P50,229,324,5.978165938864628,6.1234567901234565,34940.0,0.2403774076186146,-0.05817025176559383,,,,,Medio Paraiba,0.6449149960499416,1.0,False,False,False
macro_regiao,ur_med,P05_vs_P50,234,335,38.78632478632478,38.698507462686564,38884.5,0.8722918155678888,-0.007921928817451206,,,,,Metropolitana I,1.0,1.0,False,False,False
macro_regiao,ur_med,P95_vs_P50,234,335,36.52564102564103,38.698507462686564,32923.5,0.0011465701145132942,-0.16000765403750478,,,,,Metropolitana I,0.019403494245609592,0.5044908503858494,True,True,False
macro_regiao,ur_med,P05_vs_P50,234,328,10.094017094017094,10.070121951219512,38807.0,0.8199434713625875,0.011230977694392328,,,,,Metropolitana II,1.0,1.0,False,False,False
macro_regiao,ur_med,P95_vs_P50,231,328,7.476190476190476,10.070121951219512,22865.0,1.0621745046891638e-15,-0.3964470488860733,,,,,Metropolitana II,4.67356782063232e-13,4.67356782063232e-13,True,True,True
macro_regiao,ur_med,P05_vs_P50,205,261,2.790243902439024,2.8007662835249043,29563.5,0.04536716996685049,0.10507429212223157,,,,,Noroeste,0.2526779086761293,1.0,False,False,False
macro_regiao,ur_med,P95_vs_P50,202,261,2.99009900990099,2.8007662835249043,27762.5,0.3129180700249985,0.05316566139372558,,,,,Noroeste,0.713388346170981,1.0,False,False,False
macro_regiao,ur_med,P05_vs_P50,219,282,4.269406392694064,4.170212765957447,31075.5,0.901891842764329,0.006363548042358885,,,,,Norte,1.0,1.0,False,False,False
macro_regiao,ur_med,P95_vs_P50,229,282,4.0873362445414845,4.170212765957447,30731.5,0.34306141317796846,-0.04823624144445477,,,,,Norte,0.7399363813642457,1.0,False,False,False
macro_regiao,ur_med,P05_vs_P50,233,326,7.587982832618025,6.929447852760736,39413.0,0.44376575729392376,0.03775770820716712,,,,,Serrana,0.8489431878666368,1.0,False,False,False
macro_regiao,ur_med,P95_vs_P50,233,326,7.935622317596566,6.929447852760736,35203.0,0.13808441934073923,-0.07309302509281446,,,,,Serrana,0.489976971854236,1.0,False,False,False
sexo_desfecho,temp_med,P05_vs_P50,1039,1066,3.0587102983638115,3.027204502814259,529764.5,0.06379273893710033,-0.04337859140788787,2,,obito,,,0.31015254289860933,1.0,False,False,False
sexo_desfecho,temp_med,P95_vs_P50,936,1066,3.252136752136752,3.027204502814259,489728.0,0.4473922429796513,-0.018360834495918923,2,,obito,,,0.8466777931657916,1.0,False,False,False
sexo_desfecho,temp_med,P05_vs_P50,1464,1543,3.8866120218579234,3.8950097213220998,1099761.0,0.1978128891198493,-0.02630865994496563,3,,internacao,,,0.5745060806121035,1.0,False,False,False
sexo_desfecho,temp_med,P95_vs_P50,1444,1543,3.6281163434903045,3.8950097213220998,1081871.5,0.15897248640290074,-0.028880764349048422,3,,internacao,,,0.5200586915782627,1.0,False,False,False
sexo_desfecho,temp_med,P05_vs_P50,1494,1594,4.101740294511379,3.9912170639899625,1165323.5,0.2911607644384936,-0.021327048050000085,1,,internacao,,,0.6962540019181368,1.0,False,False,False
sexo_desfecho,temp_med,P95_vs_P50,1509,1594,3.8005301524188204,3.9912170639899625,1164994.5,0.11985433848676337,-0.03132896473106156,1,,internacao,,,0.4546199046049645,1.0,False,False,False
sexo_desfecho,temp_med,P05_vs_P50,1031,1112,2.9224054316197865,2.8758992805755397,576439.5,0.8104167439955687,0.005588448736645988,1,,obito,,,1.0,1.0,False,False,False
sexo_desfecho,temp_med,P95_vs_P50,932,1112,2.878755364806867,2.8758992805755397,513423.0,0.699444441231481,-0.00920315249945966,1,,obito,,,1.0,1.0,False,False,False
sexo_desfecho,ur_med,P05_vs_P50,957,1347,3.2528735632183907,3.250927988121752,615040.5,0.045130719975857214,-0.04576755962978219,2,,obito,,,0.2595753828676755,1.0,False,False,False
sexo_desfecho,ur_med,P95_vs_P50,1004,1347,2.9402390438247012,3.250927988121752,624195.0,0.0006179406342053186,-0.0768995288334413,2,,obito,,,0.013943275848735394,0.2718938790503402,True,True,False
sexo_desfecho,ur_med,P05_vs_P50,1476,1949,3.9336043360433606,3.9194458696767573,1444013.5,0.8391052986570693,0.003929122154228212,3,,internacao,,,1.0,1.0,False,False,False
sexo_desfecho,ur_med,P95_vs_P50,1394,1949,3.654232424677188,3.9194458696767573,1270570.0,0.0009457296061608976,-0.06469344173114565,3,,internacao,,,0.016984531702481424,0.41612102671079493,True,True,False
sexo_desfecho,ur_med,P05_vs_P50,1477,2022,4.027758970886933,4.028189910979228,1523744.5,0.2884210098391643,0.020423613775885703,1,,internacao,,,0.6934712804876081,1.0,False,False,False
sexo_desfecho,ur_med,P95_vs_P50,1405,2022,3.9437722419928827,4.028189910979228,1359838.0,0.028150667039267416,-0.04267435434420661,1,,internacao,,,0.20305399175865022,1.0,False,False,False
sexo_desfecho,ur_med,P05_vs_P50,965,1365,2.9316062176165802,2.978754578754579,643042.0,0.29804779424342687,-0.023641367268310273,1,,obito,,,0.7012889276315926,1.0,False,False,False
sexo_desfecho,ur_med,P95_vs_P50,1040,1365,2.6634615384615383,2.978754578754579,664411.0,0.003835480285303296,-0.0639461820231051,1,,obito,,,0.045611116906309465,1.0,True,True,False
faixa_etaria_desfecho,temp_med,P05_vs_P50,2108,2189,0.27751423149905124,0.25856555504796713,2295217.5,0.6680088587173523,-0.005196111660597276,,<40,internacao,,,1.0,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P95_vs_P50,2104,2189,0.2666349809885932,0.25856555504796713,2315245.0,0.6603826478579558,0.005392065755670854,,<40,internacao,,,1.0,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P05_vs_P50,2108,2189,0.0,0.0,2307206.0,,0.0,,<40,obito,,,,,False,False,False
faixa_etaria_desfecho,temp_med,P95_vs_P50,2104,2189,0.0,0.0,2302828.0,,0.0,,<40,obito,,,,,False,False,False
faixa_etaria_desfecho,temp_med,P05_vs_P50,2108,2189,1.4876660341555976,1.4408405664687072,2252808.0,0.15545859334738865,-0.023577435218181644,,40-59,internacao,,,0.5162398571535926,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P95_vs_P50,2104,2189,1.3379277566539924,1.4408405664687072,2221962.5,0.03430462805344442,-0.03511573595596371,,40-59,internacao,,,0.23401606734132627,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P05_vs_P50,2108,2189,0.0,0.0,2307206.0,,0.0,,40-59,obito,,,,,False,False,False
faixa_etaria_desfecho,temp_med,P95_vs_P50,2104,2189,0.0,0.0,2302828.0,,0.0,,40-59,obito,,,,,False,False,False
faixa_etaria_desfecho,temp_med,P05_vs_P50,2108,2189,2.8543643263757117,2.9451804476930104,2253405.0,0.1756497556971014,-0.023318680689977403,,60-79,internacao,,,0.5348504671745647,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P95_vs_P50,2104,2189,2.723384030418251,2.9451804476930104,2255914.0,0.23714455943808221,-0.020372342181005268,,60-79,internacao,,,0.6421144994015765,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P05_vs_P50,2108,2189,0.0,0.0,2307206.0,,0.0,,60-79,obito,,,,,False,False,False
faixa_etaria_desfecho,temp_med,P95_vs_P50,2104,2189,0.0,0.0,2302828.0,,0.0,,60-79,obito,,,,,False,False,False
faixa_etaria_desfecho,temp_med,P05_vs_P50,2108,2189,0.9867172675521821,1.007309273640932,2270247.0,0.31110622665534127,-0.016018942391793363,,80+,internacao,,,0.7185655628784785,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P95_vs_P50,2104,2189,0.8878326996197718,1.007309273640932,2227371.5,0.037678115599366506,-0.03276688489109912,,80+,internacao,,,0.2420200126090695,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P05_vs_P50,2108,2189,0.0,0.0,2307206.0,,0.0,,80+,obito,,,,,False,False,False
faixa_etaria_desfecho,temp_med,P95_vs_P50,2104,2189,0.0,0.0,2302828.0,,0.0,,80+,obito,,,,,False,False,False
faixa_etaria_desfecho,ur_med,P05_vs_P50,2106,2825,0.2744539411206078,0.2920353982300885,2935870.0,0.26281850824793973,-0.013061711586785332,,<40,internacao,,,0.6742865517731399,1.0,False,False,False
faixa_etaria_desfecho,ur_med,P95_vs_P50,2103,2825,0.2396576319543509,0.2920353982300885,2861032.5,0.001282285609390551,-0.03684748715488619,,<40,internacao,,,0.020516569750248816,0.5642056681318425,True,True,False
faixa_etaria_desfecho,ur_med,P05_vs_P50,2106,2825,0.0,0.0,2974725.0,,0.0,,<40,obito,,,,,False,False,False
faixa_etaria_desfecho,ur_med,P95_vs_P50,2103,2825,0.0,0.0,2970487.5,,0.0,,<40,obito,,,,,False,False,False
faixa_etaria_desfecho,ur_med,P05_vs_P50,2106,2825,1.4567901234567902,1.4506194690265486,3016431.0,0.36930982288514125,0.014020119506845171,,40-59,internacao,,,0.7793588588463412,1.0,False,False,False
faixa_etaria_desfecho,ur_med,P95_vs_P50,2103,2825,1.3152639087018545,1.4506194690265486,2864702.5,0.021777266003510088,-0.035611999713851684,,40-59,internacao,,,0.1860581949814454,1.0,False,False,False
faixa_etaria_desfecho,ur_med,P05_vs_P50,2106,2825,0.0,0.0,2974725.0,,0.0,,40-59,obito,,,,,False,False,False
faixa_etaria_desfecho,ur_med,P95_vs_P50,2103,2825,0.0,0.0,2970487.5,,0.0,,40-59,obito,,,,,False,False,False
faixa_etaria_desfecho,ur_med,P05_vs_P50,2106,2825,2.8542260208926877,2.895221238938053,2981264.5,0.8923715473700214,0.0021983544697409003,,60-79,internacao,,,1.0,1.0,False,False,False
faixa_etaria_desfecho,ur_med,P95_vs_P50,2103,2825,2.6990014265335236,2.895221238938053,2788762.0,0.00015986254927751538,-0.061176995358505966,,60-79,internacao,,,0.004851001495317708,0.07033952168210676,True,True,False
faixa_etaria_desfecho,ur_med,P05_vs_P50,2106,2825,0.0,0.0,2974725.0,,0.0,,60-79,obito,,,,,False,False,False
faixa_etaria_desfecho,ur_med,P95_vs_P50,2103,2825,0.0,0.0,2970487.5,,0.0,,60-79,obito,,,,,False,False,False
faixa_etaria_desfecho,ur_med,P05_vs_P50,2106,2825,0.9962013295346629,0.9493805309734513,2980683.5,0.8933222130607097,0.002003042298027549,,80+,internacao,,,1.0,1.0,False,False,False
faixa_etaria_desfecho,ur_med,P95_vs_P50,2103,2825,0.8031383737517832,0.9493805309734513,2802947.5,0.00013234737710575938,-0.05640151658608225,,80+,internacao,,,0.00465862767412273,0.058232845926534126,True,True,False
faixa_etaria_desfecho,ur_med,P05_vs_P50,2106,2825,0.0,0.0,2974725.0,,0.0,,80+,obito,,,,,False,False,False
faixa_etaria_desfecho,ur_med,P95_vs_P50,2103,2825,0.0,0.0,2970487.5,,0.0,,80+,obito,,,,,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,619,646,1.8368336025848142,1.8126934984520124,196075.0,0.49447955640761765,-0.01931608456663849,2,,,I65-I69_outros,,0.9065458534139658,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,583,646,2.0480274442538593,1.8126934984520124,196000.5,0.16189549681831583,0.04084510034039796,2,,,I65-I69_outros,,0.5199563401464158,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,1238,1311,2.9563812600969306,2.9298245614035086,776526.5,0.04755484637537776,-0.04310796306633691,3,,,I64_nao_especificado,,0.25517234640446607,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,1257,1311,2.7971360381861574,2.9298245614035086,798080.0,0.14816473180915896,-0.031413406055001224,3,,,I64_nao_especificado,,0.5053680774886042,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,1432,1512,3.5209497206703912,3.480820105820106,1060967.5,0.33070232095264374,-0.01997474579527652,1,,,I64_nao_especificado,,0.7348940465614304,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,1390,1512,3.350359712230216,3.480820105820106,1032682.5,0.40388715389680696,-0.017279033915724565,1,,,I64_nao_especificado,,0.8151850812596103,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,454,480,1.803964757709251,1.6791666666666667,113845.5,0.16974079151053378,0.044837555066079296,2,,,I60-I62_hemorragico,,0.525957382145316,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,388,480,1.6675257731958764,1.6791666666666667,94514.5,0.6578244587765223,0.014975300687285224,2,,,I60-I62_hemorragico,,1.0,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,588,606,2.0357142857142856,2.0214521452145213,176633.5,0.7717362884112395,-0.008590399856312162,2,,,I64_nao_especificado,,1.0,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,521,606,2.2763915547024953,2.0214521452145213,167889.5,0.0415170253234342,0.06351393296719307,2,,,I64_nao_especificado,,0.24685798840960876,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,775,810,2.6425806451612903,2.7049382716049384,315382.0,0.8552004236581195,0.004801274392672242,1,,,I65-I69_outros,,1.0,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,746,810,2.7265415549597853,2.7049382716049384,295270.0,0.38883066866625504,-0.022705457915466853,1,,,I65-I69_outros,,0.7994649262296833,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,790,861,2.0582278481012657,1.9291521486643437,348192.0,0.34144367496939065,0.023808053632073393,1,,,I60-I62_hemorragico,,0.7437386979531282,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,723,861,1.8575380359612725,1.9291521486643437,311703.0,0.9548490495002447,0.0014505954188172587,1,,,I60-I62_hemorragico,,1.0,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,289,344,1.4705882352941178,1.2936046511627908,52289.0,0.14087779319370716,0.051923231672970145,1,,,I63_isquemico,,0.4958898320418492,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,293,344,1.310580204778157,1.2936046511627908,50078.5,0.8534141163807931,-0.006300103182792285,1,,,I63_isquemico,,1.0,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,552,557,1.516304347826087,1.481149012567325,155674.5,0.654122152326549,0.012635625634220592,3,,,I60-I62_hemorragico,,1.0,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,470,557,1.348936170212766,1.481149012567325,122192.0,0.01894944767973383,-0.0664884067382253,3,,,I60-I62_hemorragico,,0.1737032703975601,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,299,338,2.719063545150502,2.8550295857988166,55107.0,0.016845794963868996,0.09055827116027786,3,,,I65-I69_outros,,0.15770531455536932,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,295,338,2.5016949152542374,2.8550295857988166,49352.0,0.7794885001785812,-0.010089258850666935,3,,,I65-I69_outros,,1.0,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,272,289,1.3970588235294117,1.3114186851211074,40700.0,0.34623223424694594,0.0355180134337472,3,,,I63_isquemico,,0.7431326003349082,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,255,289,1.3764705882352941,1.3114186851211074,38509.0,0.2437370524872513,0.04509125449487754,3,,,I63_isquemico,,0.646050018640907,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,25,25,1.0,1.0,312.5,,0.0,2,,,I63_isquemico,,,,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,17,25,1.0,1.0,212.5,,0.0,2,,,I63_isquemico,,,,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,620,845,1.9306451612903226,1.9136094674556212,259060.5,0.6815528411449874,-0.01103073105554495,2,,,I65-I69_outros,,1.0,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,583,845,1.7907375643224699,1.9136094674556212,236503.5,0.14275481503991136,-0.039842885706456097,2,,,I65-I69_outros,,0.4907196766996953,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,1263,1662,3.0475059382422804,3.068592057761733,1030879.5,0.38755737670738,-0.017791859963241494,3,,,I64_nao_especificado,,0.8005880082218179,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,1152,1662,2.7916666666666665,3.068592057761733,894430.5,0.0018020846149717797,-0.0656854818491777,3,,,I64_nao_especificado,,0.025577975180244614,0.792917230587583,True,True,False
sexo_cidgrupo,ur_med,P05_vs_P50,1411,1923,3.5095676824946844,3.6068642745709827,1363435.0,0.79846428073437,0.00498165922384592,1,,,I64_nao_especificado,,1.0,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,1365,1923,3.2615384615384615,3.6068642745709827,1258804.0,0.03726600661327643,-0.0408728730101585,1,,,I64_nao_especificado,,0.2447319837289795,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,388,641,1.7706185567010309,1.6645865834633384,126789.5,0.5463455135954292,0.019585216398346657,2,,,I60-I62_hemorragico,,0.9317520386898792,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,448,641,1.7433035714285714,1.6645865834633384,145100.0,0.7333183439578272,0.010558279474036104,2,,,I60-I62_hemorragico,,1.0,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,535,766,2.244859813084112,2.1684073107049606,206977.0,0.7340198521376606,0.010112003123398649,2,,,I64_nao_especificado,,1.0,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,548,766,2.0145985401459856,2.1684073107049606,196416.0,0.0274192002494785,-0.06416877894455986,2,,,I64_nao_especificado,,0.20448217135204305,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,739,1012,2.6332882273342353,2.4802371541501977,368039.5,0.5340377271069991,-0.01576347697722058,1,,,I65-I69_outros,,0.9178773434651548,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,723,1012,2.929460580912863,2.4802371541501977,363477.5,0.8008530508024653,-0.006452309492179599,1,,,I65-I69_outros,,1.0,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,750,1085,1.9893333333333334,2.0258064516129033,399097.0,0.43973087300957125,-0.019116436251920124,1,,,I60-I62_hemorragico,,0.8448977472672984,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,710,1085,1.967605633802817,2.0258064516129033,375424.5,0.3137395763020989,-0.025314467449860455,1,,,I60-I62_hemorragico,,0.711574296767647,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,303,414,1.2805280528052805,1.3695652173913044,60433.5,0.26824912788487876,-0.03647103840818865,1,,,I63_isquemico,,0.6822521171638535,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,255,414,1.3490196078431373,1.3695652173913044,52825.0,0.9831105152798224,0.0007577910391209624,1,,,I63_isquemico,,1.0,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,537,724,1.4022346368715084,1.4447513812154695,191772.0,0.609853453536876,-0.013488070619463563,3,,,I60-I62_hemorragico,,0.9865276454272994,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,482,724,1.466804979253112,1.4447513812154695,172231.0,0.6346401838950494,-0.012912358726301552,3,,,I60-I62_hemorragico,,1.0,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,335,404,2.4686567164179105,2.3985148514851486,67431.0,0.9181902123347025,-0.003531845721885621,3,,,I65-I69_outros,,1.0,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,320,404,2.709375,2.3985148514851486,67646.0,0.1909751592073995,0.04650371287128713,3,,,I65-I69_outros,,0.5639534902768844,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,282,392,1.3368794326241136,1.336734693877551,55621.0,0.8553778785085046,0.00631422781878709,3,,,I63_isquemico,,1.0,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,237,392,1.2827004219409284,1.336734693877551,44848.0,0.3330060575081135,-0.03453026780332386,3,,,I63_isquemico,,0.7362948005204519,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,26,34,1.0769230769230769,1.0,476.0,0.10803017675092859,0.07692307692307693,2,,,I63_isquemico,,0.43608511715971177,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,23,34,1.0,1.0,391.0,,0.0,2,,,I63_isquemico,,,,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,235,247,0.07659574468085106,0.05668016194331984,29484.0,0.47784238742759366,0.015901455767077268,,<40,,,Baia da Ilha Grande,0.8871335462790768,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,233,247,0.07296137339055794,0.05668016194331984,29127.5,0.5809818522783693,0.012232628451286686,,<40,,,Baia da Ilha Grande,0.964649113216915,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,235,247,0.2553191489361702,0.30364372469635625,28088.0,0.4138705573019391,-0.032199155827375314,,40-59,,,Baia da Ilha Grande,0.83152075439659,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,233,247,0.23605150214592274,0.30364372469635625,27600.5,0.2987146008123155,-0.04083334781324391,,40-59,,,Baia da Ilha Grande,0.6991192784969086,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,235,247,0.4297872340425532,0.42105263157894735,28967.0,0.9651009361186909,-0.0019123094151089672,,60-79,,,Baia da Ilha Grande,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,233,247,0.37339055793991416,0.42105263157894735,27994.5,0.5285184295660499,-0.027141144376292333,,60-79,,,Baia da Ilha Grande,0.919162486201826,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,235,247,0.14042553191489363,0.1417004048582996,28748.0,0.7573832824536508,-0.00945817899905246,,80+,,,Baia da Ilha Grande,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,233,247,0.1459227467811159,0.1417004048582996,28990.0,0.8133506296273547,0.007454257962502824,,80+,,,Baia da Ilha Grande,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,240,0.07264957264957266,0.10416666666666667,27088.5,0.1626713150469915,-0.03530982905982906,,<40,,,Baixada Litoranea,0.518662163917944,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,234,240,0.08547008547008547,0.10416666666666667,27554.5,0.4791344926119746,-0.018714387464387465,,<40,,,Baixada Litoranea,0.8857948602910455,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,240,0.5256410256410257,0.39166666666666666,30906.0,0.026503162299728312,0.10064102564102564,,40-59,,,Baixada Litoranea,0.20105847261862858,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,234,240,0.5299145299145299,0.39166666666666666,30526.0,0.05372522041566271,0.08710826210826211,,40-59,,,Baixada Litoranea,0.27487322073129755,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,240,0.9102564102564102,0.7375,30741.0,0.05435270343044553,0.09476495726495726,,60-79,,,Baixada Litoranea,0.2748872357401843,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,234,240,0.9700854700854701,0.7375,31645.0,0.010228246591285794,0.12695868945868946,,60-79,,,Baixada Litoranea,0.10466112791083139,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,240,0.2905982905982906,0.26666666666666666,28746.0,0.547230547471752,0.023717948717948717,,80+,,,Baixada Litoranea,0.9296580729249843,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,234,240,0.21794871794871795,0.26666666666666666,26791.0,0.21613757054969984,-0.045904558404558406,,80+,,,Baixada Litoranea,0.6096187887299226,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,191,0.06837606837606838,0.12041884816753927,21209.0,0.06446154957646696,-0.050924061395265584,,<40,,,Centro-Sul,0.30829436753962464,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,233,191,0.0944206008583691,0.12041884816753927,21610.5,0.32431735590303956,-0.028807046715951735,,<40,,,Centro-Sul,0.7280593703945787,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,191,0.4700854700854701,0.5602094240837696,21603.5,0.4964942350765972,-0.03327068510314583,,40-59,,,Centro-Sul,0.8990019071345793,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,233,191,0.45493562231759654,0.5602094240837696,20619.5,0.12776697703687645,-0.07334337010988023,,40-59,,,Centro-Sul,0.4764192364086918,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,191,0.8247863247863247,1.0732984293193717,19458.0,0.014570864798352031,-0.1292790978654853,,60-79,,,Centro-Sul,0.14570864798352032,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,233,191,0.9914163090128756,1.0732984293193717,21883.0,0.7561932574748194,-0.016560681302384108,,60-79,,,Centro-Sul,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,191,0.29914529914529914,0.32460732984293195,22151.5,0.8372408430486756,-0.008748377858325503,,80+,,,Centro-Sul,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,233,191,0.3605150214592275,0.32460732984293195,23433.0,0.23168946073866847,0.05309754398579871,,80+,,,Centro-Sul,0.6452111564874312,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,248,0.21794871794871795,0.16129032258064516,30108.5,0.27742268999856,0.03765164047422112,,<40,,,Medio Paraiba,0.6819328692702034,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,235,248,0.225531914893617,0.16129032258064516,29673.5,0.588033670087057,0.018308167467398766,,<40,,,Medio Paraiba,0.9690442503307305,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,248,1.1282051282051282,0.9838709677419355,29848.5,0.565765211135098,0.02869106699751861,,40-59,,,Medio Paraiba,0.9537804325649162,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,235,248,1.0851063829787233,0.9838709677419355,28898.0,0.8675539228282622,-0.008304735758407686,,40-59,,,Medio Paraiba,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,248,2.769230769230769,2.310483870967742,32416.5,0.023506350402847168,0.11719396195202647,,60-79,,,Medio Paraiba,0.18805080322277734,1.0,False,False,False
